game_id,away_team,home_team,ev_team,event,prev_event,seconds_elapsed_game,seconds_elapsed_period,time_since_prev_event,time_since_prev_shot,time_since_prev_home_shot,time_since_prev_away_shot,time_since_prev_goal,time_since_prev_home_goal,time_since_prev_away_goal,is_goal,cumulative_shots_period,cumulative_shots_game,cumulative_goals_game,home_leads_1,home_leads_2,home_leads_3plus,away_leads_1,away_leads_2,away_leads_3plus,home_team_5vs4_pp,home_team_5vs3_pp,away_team_5vs4_pp,away_team_5vs3_pp,period_1,period_2,period_3
20379,WSH,N.J,WSH,GOAL,SHOT,379.0,379.0,3.0,3.0,379.0,3.0,379.0,379.0,379.0,1,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20379,WSH,N.J,N.J,GOAL,SHOT,654.0,654.0,5.0,5.0,10.0,5.0,275.0,654.0,275.0,1,21,21,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20379,WSH,N.J,N.J,GOAL,BLOCK,1358.0,158.0,5.0,73.0,86.0,73.0,158.0,158.0,158.0,1,6,43,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20379,WSH,N.J,WSH,GOAL,BLOCK,1789.0,589.0,4.0,4.0,70.0,4.0,431.0,431.0,589.0,1,28,65,4,1,0,0,0,0,0,0,0,1,0,0,1,0
20379,WSH,N.J,WSH,GOAL,FAC,1856.0,656.0,2.0,49.0,49.0,67.0,67.0,498.0,67.0,1,30,67,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20379,WSH,N.J,WSH,GOAL,FAC,2387.0,1187.0,11.0,31.0,129.0,31.0,531.0,1029.0,531.0,1,47,84,6,0,0,0,1,0,0,0,0,0,0,0,1,0
20379,WSH,N.J,N.J,GOAL,GIVE,2523.0,123.0,11.0,31.0,31.0,110.0,123.0,123.0,123.0,1,5,89,7,0,0,0,0,1,0,0,0,0,0,0,0,1
20379,WSH,N.J,N.J,GOAL,FAC,2655.0,255.0,2.0,37.0,92.0,37.0,132.0,132.0,255.0,1,10,94,8,0,0,0,1,0,0,0,0,0,0,0,0,1
20379,WSH,N.J,WSH,GOAL,HIT,3234.0,834.0,11.0,24.0,268.0,24.0,579.0,579.0,834.0,1,21,105,9,0,0,0,0,0,0,0,0,0,0,0,0,1
20379,WSH,N.J,WSH,GOAL,MISS,3244.0,844.0,1.0,10.0,278.0,10.0,10.0,589.0,10.0,1,22,106,10,0,0,0,1,0,0,0,0,0,0,0,0,1
20379,WSH,N.J,N.J,GOAL,BLOCK,3405.0,1005.0,2.0,2.0,2.0,127.0,161.0,750.0,161.0,1,29,113,11,0,0,0,0,1,0,0,0,0,0,0,0,1
20380,CGY,PIT,PIT,GOAL,FAC,1034.0,1034.0,2.0,14.0,138.0,14.0,1034.0,1034.0,1034.0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20380,CGY,PIT,PIT,GOAL,SHOT,1360.0,160.0,1.0,1.0,1.0,119.0,160.0,160.0,160.0,1,10,57,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20380,CGY,PIT,PIT,GOAL,SHOT,1742.0,542.0,18.0,18.0,18.0,91.0,382.0,382.0,542.0,1,26,73,3,0,1,0,0,0,0,0,0,0,0,0,1,0
20380,CGY,PIT,PIT,GOAL,SHOT,2725.0,325.0,1.0,50.0,77.0,50.0,325.0,325.0,325.0,1,12,113,4,0,0,1,0,0,0,0,0,0,0,0,0,1
20380,CGY,PIT,PIT,GOAL,SHOT,2879.0,479.0,10.0,48.0,58.0,48.0,154.0,154.0,479.0,1,17,118,5,0,0,1,0,0,0,0,0,0,0,0,0,1
20380,CGY,PIT,CGY,GOAL,GIVE,3267.0,867.0,1.0,81.0,99.0,81.0,388.0,388.0,867.0,1,26,127,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20380,CGY,PIT,CGY,GOAL,SHOT,3305.0,905.0,4.0,4.0,137.0,4.0,38.0,426.0,38.0,1,30,131,7,0,0,1,0,0,0,0,0,0,0,0,0,1
20380,CGY,PIT,PIT,GOAL,HIT,3503.0,1103.0,6.0,26.0,48.0,26.0,198.0,624.0,198.0,1,42,143,8,0,0,1,0,0,0,0,0,0,0,0,0,1
20381,PHI,STL,PHI,GOAL,SHOT,555.0,555.0,2.0,55.0,101.0,55.0,555.0,555.0,555.0,1,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20381,PHI,STL,STL,GOAL,HIT,3071.0,671.0,7.0,64.0,105.0,64.0,671.0,671.0,671.0,1,19,97,2,0,0,0,1,0,0,0,0,0,0,0,0,1
20381,PHI,STL,PHI,GOAL,MISS,3122.0,722.0,3.0,3.0,51.0,3.0,51.0,51.0,722.0,1,21,99,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20381,PHI,STL,STL,GOAL,SHOT,3580.0,1180.0,2.0,2.0,2.0,34.0,458.0,509.0,458.0,1,39,117,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20382,OTT,L.A,L.A,GOAL,HIT,117.0,117.0,18.0,34.0,34.0,107.0,117.0,117.0,117.0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20382,OTT,L.A,OTT,GOAL,FAC,1154.0,1154.0,5.0,100.0,100.0,152.0,1037.0,1037.0,1154.0,1,33,33,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20382,OTT,L.A,OTT,GOAL,FAC,1571.0,371.0,4.0,8.0,53.0,8.0,371.0,371.0,371.0,1,14,47,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20382,OTT,L.A,L.A,GOAL,FAC,1646.0,446.0,3.0,5.0,5.0,75.0,75.0,446.0,75.0,1,20,53,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20382,OTT,L.A,L.A,GOAL,MISS,2497.0,97.0,1.0,3.0,3.0,97.0,97.0,97.0,97.0,1,6,80,5,0,0,0,0,0,0,0,0,0,0,0,0,1
20382,OTT,L.A,L.A,GOAL,FAC,3374.0,974.0,6.0,21.0,21.0,81.0,877.0,877.0,974.0,1,33,107,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20382,OTT,L.A,L.A,GOAL,HIT,3506.0,1106.0,2.0,18.0,132.0,18.0,132.0,132.0,1106.0,1,37,111,7,0,1,0,0,0,0,0,0,0,0,0,0,1
20383,BUF,NYI,NYI,GOAL,TAKE,1643.0,443.0,2.0,67.0,152.0,67.0,443.0,443.0,443.0,1,18,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20383,BUF,NYI,NYI,GOAL,BLOCK,1768.0,568.0,3.0,12.0,125.0,12.0,125.0,125.0,568.0,1,21,57,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20383,BUF,NYI,NYI,GOAL,FAC,3592.0,1192.0,1.0,9.0,128.0,9.0,1192.0,1192.0,1192.0,1,36,109,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20384,NSH,MIN,MIN,GOAL,HIT,1137.0,1137.0,3.0,8.0,8.0,44.0,1137.0,1137.0,1137.0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20384,NSH,MIN,NSH,GOAL,SHOT,1179.0,1179.0,1.0,16.0,16.0,86.0,42.0,42.0,1179.0,1,44,44,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20384,NSH,MIN,NSH,GOAL,HIT,1349.0,149.0,5.0,24.0,149.0,24.0,149.0,149.0,149.0,1,5,50,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20384,NSH,MIN,MIN,GOAL,MISS,1704.0,504.0,11.0,11.0,11.0,112.0,355.0,504.0,355.0,1,18,63,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20385,EDM,COL,COL,GOAL,MISS,422.0,422.0,23.0,23.0,23.0,88.0,422.0,422.0,422.0,1,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20385,EDM,COL,EDM,GOAL,BLOCK,708.0,708.0,9.0,9.0,37.0,9.0,286.0,286.0,708.0,1,21,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20385,EDM,COL,EDM,GOAL,SHOT,2028.0,828.0,1.0,11.0,138.0,11.0,828.0,828.0,828.0,1,28,70,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20385,EDM,COL,EDM,GOAL,SHOT,2636.0,236.0,1.0,33.0,77.0,33.0,236.0,236.0,236.0,1,11,83,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20385,EDM,COL,EDM,GOAL,BLOCK,3508.0,1108.0,8.0,8.0,8.0,102.0,872.0,1108.0,872.0,1,38,110,5,0,0,0,0,1,0,0,0,0,0,0,0,1
20386,UTA,VGK,UTA,GOAL,FAC,333.0,333.0,5.0,15.0,91.0,15.0,333.0,333.0,333.0,1,12,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20386,UTA,VGK,UTA,GOAL,BLOCK,566.0,566.0,10.0,10.0,10.0,122.0,233.0,566.0,233.0,1,25,25,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20386,UTA,VGK,UTA,GOAL,SHOT,635.0,635.0,2.0,3.0,17.0,3.0,69.0,635.0,69.0,1,32,32,3,0,0,0,0,1,0,0,0,0,0,1,0,0
20386,UTA,VGK,UTA,GOAL,GIVE,1124.0,1124.0,3.0,31.0,305.0,31.0,489.0,1124.0,489.0,1,48,48,4,0,0,0,0,0,1,0,0,0,0,1,0,0
20386,UTA,VGK,UTA,GOAL,MISS,1262.0,62.0,2.0,21.0,21.0,62.0,62.0,62.0,62.0,1,6,56,5,0,0,0,0,0,1,0,0,0,0,0,1,0
20386,UTA,VGK,UTA,GOAL,GIVE,1528.0,328.0,2.0,4.0,79.0,4.0,266.0,328.0,266.0,1,15,65,6,0,0,0,0,0,1,0,0,0,0,0,1,0
20387,S.J,SEA,S.J,GOAL,GIVE,1014.0,1014.0,8.0,16.0,16.0,118.0,1014.0,1014.0,1014.0,1,38,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20387,S.J,SEA,S.J,GOAL,GIVE,1311.0,111.0,1.0,46.0,46.0,111.0,111.0,111.0,111.0,1,3,50,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20387,S.J,SEA,S.J,GOAL,BLOCK,1739.0,539.0,4.0,4.0,34.0,4.0,428.0,539.0,428.0,1,23,70,3,0,0,0,0,1,0,0,0,0,0,0,1,0
20387,S.J,SEA,S.J,GOAL,GIVE,1785.0,585.0,5.0,13.0,13.0,46.0,46.0,585.0,46.0,1,26,73,4,0,0,0,0,0,1,0,0,0,0,0,1,0
20387,S.J,SEA,SEA,GOAL,MISS,1817.0,617.0,1.0,1.0,1.0,24.0,32.0,617.0,32.0,1,29,76,5,0,0,0,0,0,1,0,0,0,0,0,1,0
20387,S.J,SEA,SEA,GOAL,SHOT,2787.0,387.0,8.0,25.0,73.0,25.0,387.0,387.0,387.0,1,18,117,6,0,0,0,0,0,1,0,0,0,0,0,0,1
20388,VAN,DET,DET,GOAL,BLOCK,837.0,837.0,3.0,3.0,3.0,119.0,837.0,837.0,837.0,1,28,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20388,VAN,DET,VAN,GOAL,FAC,1223.0,23.0,8.0,23.0,23.0,23.0,23.0,23.0,23.0,1,1,40,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20388,VAN,DET,VAN,GOAL,FAC,1266.0,66.0,1.0,2.0,66.0,2.0,43.0,66.0,43.0,1,3,42,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20388,VAN,DET,DET,GOAL,FAC,1598.0,398.0,1.0,9.0,9.0,133.0,332.0,398.0,332.0,1,19,58,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20388,VAN,DET,VAN,GOAL,HIT,2267.0,1067.0,14.0,75.0,104.0,75.0,669.0,669.0,1001.0,1,42,81,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20388,VAN,DET,DET,GOAL,HIT,2544.0,144.0,1.0,2.0,2.0,103.0,144.0,144.0,144.0,1,9,91,6,0,0,0,1,0,0,0,0,0,0,0,0,1
20388,VAN,DET,DET,GOAL,MISS,2690.0,290.0,5.0,45.0,45.0,249.0,146.0,146.0,290.0,1,17,99,7,0,0,0,0,0,0,0,0,0,0,0,0,1
20388,VAN,DET,VAN,GOAL,BLOCK,3400.0,1000.0,8.0,54.0,176.0,54.0,710.0,710.0,1000.0,1,40,122,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20389,MTL,BOS,BOS,GOAL,HIT,705.0,705.0,4.0,8.0,8.0,59.0,705.0,705.0,705.0,1,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20389,MTL,BOS,BOS,GOAL,SHOT,760.0,760.0,6.0,6.0,6.0,114.0,55.0,55.0,760.0,1,23,23,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20389,MTL,BOS,BOS,GOAL,SHOT,775.0,775.0,4.0,4.0,4.0,129.0,15.0,15.0,775.0,1,25,25,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20389,MTL,BOS,BOS,GOAL,GIVE,1238.0,38.0,5.0,38.0,38.0,38.0,38.0,38.0,38.0,1,1,39,4,0,0,1,0,0,0,0,0,0,0,0,1,0
20389,MTL,BOS,MTL,GOAL,MISS,1542.0,342.0,8.0,15.0,45.0,15.0,304.0,304.0,342.0,1,11,49,5,0,0,1,0,0,0,0,0,0,0,0,1,0
20389,MTL,BOS,BOS,GOAL,HIT,2421.0,21.0,3.0,21.0,21.0,21.0,21.0,21.0,21.0,1,1,80,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20389,MTL,BOS,MTL,GOAL,FAC,2548.0,148.0,14.0,105.0,105.0,148.0,127.0,127.0,148.0,1,3,82,7,0,0,1,0,0,0,0,0,0,0,0,0,1
20389,MTL,BOS,MTL,GOAL,BLOCK,2798.0,398.0,15.0,15.0,15.0,82.0,250.0,377.0,250.0,1,9,88,8,0,0,1,0,0,0,0,0,0,0,0,0,1
20389,MTL,BOS,BOS,GOAL,FAC,3466.0,1066.0,1.0,12.0,185.0,12.0,668.0,1045.0,668.0,1,32,111,9,0,1,0,0,0,0,0,0,0,0,0,0,1
20390,CBJ,CHI,CHI,GOAL,FAC,179.0,179.0,4.0,4.0,4.0,62.0,179.0,179.0,179.0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20390,CBJ,CHI,CBJ,GOAL,GIVE,267.0,267.0,1.0,12.0,42.0,12.0,88.0,88.0,267.0,1,12,12,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20390,CBJ,CHI,CBJ,GOAL,FAC,683.0,683.0,9.0,51.0,51.0,216.0,416.0,504.0,416.0,1,25,25,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20390,CBJ,CHI,CHI,GOAL,FAC,1380.0,180.0,1.0,8.0,8.0,180.0,180.0,180.0,180.0,1,5,43,4,0,0,0,1,0,0,0,0,0,0,0,1,0
20390,CBJ,CHI,CBJ,GOAL,SHOT,1490.0,290.0,1.0,18.0,89.0,18.0,110.0,110.0,290.0,1,11,49,5,0,0,0,0,0,0,0,0,0,0,0,1,0
20390,CBJ,CHI,CBJ,GOAL,HIT,2588.0,188.0,4.0,20.0,115.0,20.0,188.0,188.0,188.0,1,5,78,6,0,0,0,1,0,0,0,0,0,0,0,0,1
20390,CBJ,CHI,CHI,GOAL,BLOCK,2888.0,488.0,4.0,16.0,16.0,144.0,300.0,488.0,300.0,1,13,86,7,0,0,0,0,1,0,0,0,0,0,0,0,1
20390,CBJ,CHI,CBJ,GOAL,HIT,3052.0,652.0,3.0,64.0,164.0,64.0,164.0,164.0,464.0,1,17,90,8,0,0,0,1,0,0,0,0,0,0,0,0,1
20390,CBJ,CHI,CBJ,GOAL,FAC,3514.0,1114.0,1.0,6.0,6.0,70.0,462.0,626.0,462.0,1,29,102,9,0,0,0,0,1,0,0,0,0,0,0,0,1
20391,WPG,DAL,WPG,GOAL,SHOT,196.0,196.0,13.0,56.0,56.0,196.0,196.0,196.0,196.0,1,9,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20391,WPG,DAL,DAL,GOAL,FAC,1026.0,1026.0,5.0,21.0,21.0,67.0,830.0,1026.0,830.0,1,31,31,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20391,WPG,DAL,DAL,GOAL,HIT,3143.0,743.0,1.0,18.0,18.0,353.0,743.0,743.0,743.0,1,18,100,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20391,WPG,DAL,DAL,GOAL,BLOCK,3592.0,1192.0,1.0,29.0,87.0,29.0,449.0,449.0,1192.0,1,37,119,4,1,0,0,0,0,0,0,0,0,0,0,0,1
20392,OTT,ANA,ANA,GOAL,MISS,885.0,885.0,3.0,32.0,32.0,93.0,885.0,885.0,885.0,1,37,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20392,OTT,ANA,OTT,GOAL,MISS,1056.0,1056.0,1.0,33.0,171.0,33.0,171.0,171.0,1056.0,1,40,40,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20392,OTT,ANA,ANA,GOAL,SHOT,1194.0,1194.0,1.0,1.0,1.0,61.0,138.0,309.0,138.0,1,45,45,3,0,0,0,0,0,0,0,0,0,0,1,0,0
20392,OTT,ANA,OTT,GOAL,SHOT,1237.0,37.0,2.0,2.0,37.0,2.0,37.0,37.0,37.0,1,2,47,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20392,OTT,ANA,ANA,GOAL,GIVE,2677.0,277.0,1.0,26.0,183.0,26.0,277.0,277.0,277.0,1,8,96,5,0,0,0,0,0,0,0,0,0,0,0,0,1
20392,OTT,ANA,OTT,GOAL,HIT,2746.0,346.0,14.0,29.0,29.0,59.0,69.0,69.0,346.0,1,11,99,6,1,0,0,0,0,0,0,0,0,0,0,0,1
20393,N.J,NYR,N.J,GOAL,MISS,87.0,87.0,9.0,35.0,87.0,35.0,87.0,87.0,87.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20393,N.J,NYR,N.J,GOAL,GIVE,430.0,430.0,2.0,5.0,263.0,5.0,343.0,430.0,343.0,1,10,10,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20393,N.J,NYR,N.J,GOAL,FAC,1744.0,544.0,3.0,15.0,45.0,15.0,544.0,544.0,544.0,1,28,74,3,0,0,0,0,1,0,0,0,0,0,0,1,0
20393,N.J,NYR,N.J,GOAL,HIT,1958.0,758.0,1.0,3.0,40.0,3.0,214.0,758.0,214.0,1,35,81,4,0,0,0,0,0,1,0,0,0,0,0,1,0
20393,N.J,NYR,NYR,GOAL,SHOT,2009.0,809.0,1.0,1.0,1.0,51.0,51.0,809.0,51.0,1,40,86,5,0,0,0,0,0,1,0,0,0,0,0,1,0
20393,N.J,NYR,N.J,GOAL,HIT,2336.0,1136.0,1.0,31.0,31.0,99.0,327.0,327.0,378.0,1,52,98,6,0,0,0,0,0,1,0,0,1,0,0,1,0
20394,CHI,TOR,TOR,GOAL,BLOCK,935.0,935.0,10.0,76.0,76.0,122.0,935.0,935.0,935.0,1,28,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20394,CHI,TOR,TOR,GOAL,MISS,1919.0,719.0,1.0,43.0,43.0,54.0,719.0,719.0,719.0,1,22,54,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20394,CHI,TOR,CHI,GOAL,SHOT,2606.0,206.0,3.0,3.0,206.0,3.0,206.0,206.0,206.0,1,4,76,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20394,CHI,TOR,TOR,GOAL,FAC,2627.0,227.0,8.0,21.0,227.0,21.0,21.0,227.0,21.0,1,5,77,4,1,0,0,0,0,0,0,0,0,0,0,0,1
20394,CHI,TOR,TOR,GOAL,MISS,3495.0,1095.0,5.0,5.0,5.0,367.0,868.0,868.0,889.0,1,21,93,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20395,DAL,UTA,DAL,GOAL,FAC,1627.0,427.0,10.0,21.0,78.0,21.0,427.0,427.0,427.0,1,13,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20395,DAL,UTA,DAL,GOAL,SHOT,2357.0,1157.0,3.0,16.0,16.0,69.0,730.0,1157.0,730.0,1,36,82,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20395,DAL,UTA,UTA,GOAL,TAKE,2817.0,417.0,9.0,28.0,40.0,28.0,417.0,417.0,417.0,1,17,101,3,0,0,0,0,1,0,0,0,0,0,0,0,1
20396,DET,BOS,DET,GOAL,BLOCK,451.0,451.0,2.0,2.0,51.0,2.0,451.0,451.0,451.0,1,20,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20396,DET,BOS,BOS,GOAL,GIVE,555.0,555.0,7.0,11.0,11.0,58.0,104.0,555.0,104.0,1,23,23,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20396,DET,BOS,DET,GOAL,HIT,2479.0,79.0,3.0,58.0,58.0,79.0,79.0,79.0,79.0,1,2,73,3,0,0,0,0,0,0,0,0,0,0,0,0,1
20396,DET,BOS,BOS,GOAL,FAC,2972.0,572.0,4.0,6.0,6.0,118.0,493.0,572.0,493.0,1,22,93,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20397,COL,BUF,BUF,GOAL,MISS,202.0,202.0,3.0,3.0,3.0,60.0,202.0,202.0,202.0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20397,COL,BUF,BUF,GOAL,MISS,399.0,399.0,1.0,45.0,45.0,196.0,197.0,197.0,399.0,1,11,11,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20397,COL,BUF,BUF,GOAL,HIT,410.0,410.0,4.0,11.0,11.0,207.0,11.0,11.0,410.0,1,12,12,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20397,COL,BUF,BUF,GOAL,GIVE,709.0,709.0,16.0,145.0,145.0,236.0,299.0,299.0,709.0,1,17,17,4,0,0,1,0,0,0,0,0,0,0,1,0,0
20397,COL,BUF,COL,GOAL,SHOT,1344.0,144.0,2.0,10.0,27.0,10.0,144.0,144.0,144.0,1,13,50,5,0,0,1,0,0,0,0,0,0,0,0,1,0
20397,COL,BUF,COL,GOAL,SHOT,2479.0,79.0,1.0,2.0,79.0,2.0,79.0,79.0,79.0,1,3,94,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20397,COL,BUF,COL,GOAL,SHOT,2670.0,270.0,3.0,3.0,82.0,3.0,191.0,270.0,191.0,1,13,104,7,0,1,0,0,0,0,0,0,0,0,0,0,1
20397,COL,BUF,COL,GOAL,HIT,2859.0,459.0,10.0,61.0,126.0,61.0,189.0,459.0,189.0,1,19,110,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20397,COL,BUF,COL,GOAL,BLOCK,3338.0,938.0,1.0,3.0,73.0,3.0,479.0,938.0,479.0,1,34,125,9,0,0,0,0,0,0,0,0,0,0,0,0,1
20398,NYI,MTL,MTL,GOAL,SHOT,1643.0,443.0,1.0,29.0,29.0,103.0,443.0,443.0,443.0,1,12,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20398,NYI,MTL,NYI,GOAL,HIT,2335.0,1135.0,1.0,2.0,367.0,2.0,692.0,692.0,1135.0,1,43,69,2,1,0,0,0,0,0,0,0,0,0,0,1,0
20399,FLA,PIT,PIT,GOAL,FAC,560.0,560.0,2.0,94.0,254.0,94.0,560.0,560.0,560.0,1,19,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20399,FLA,PIT,PIT,GOAL,FAC,632.0,632.0,7.0,38.0,38.0,166.0,72.0,72.0,632.0,1,21,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0
20399,FLA,PIT,FLA,GOAL,BLOCK,1044.0,1044.0,3.0,3.0,187.0,3.0,412.0,412.0,1044.0,1,37,37,3,0,1,0,0,0,0,0,0,0,0,1,0,0
20399,FLA,PIT,PIT,GOAL,SHOT,1614.0,414.0,2.0,3.0,3.0,36.0,414.0,414.0,414.0,1,12,57,4,1,0,0,0,0,0,0,0,0,0,0,1,0
20399,FLA,PIT,PIT,GOAL,FAC,2625.0,225.0,10.0,13.0,74.0,13.0,225.0,225.0,225.0,1,9,96,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20399,FLA,PIT,FLA,GOAL,FAC,2815.0,415.0,1.0,3.0,41.0,3.0,190.0,190.0,415.0,1,13,100,6,0,0,1,0,0,0,0,0,0,0,0,0,1
20399,FLA,PIT,FLA,GOAL,BLOCK,2938.0,538.0,14.0,33.0,33.0,65.0,123.0,313.0,123.0,1,19,106,7,0,1,0,0,0,0,0,0,0,0,0,0,1
20399,FLA,PIT,FLA,GOAL,MISS,3087.0,687.0,2.0,2.0,182.0,2.0,149.0,462.0,149.0,1,25,112,8,1,0,0,0,0,0,0,0,0,0,0,0,1
20400,S.J,WSH,S.J,GOAL,GIVE,1140.0,1140.0,5.0,16.0,16.0,42.0,1140.0,1140.0,1140.0,1,51,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20400,S.J,WSH,WSH,GOAL,HIT,1982.0,782.0,5.0,7.0,7.0,112.0,782.0,782.0,782.0,1,33,88,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20401,SEA,CAR,SEA,GOAL,BLOCK,19.0,19.0,6.0,19.0,19.0,19.0,19.0,19.0,19.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20401,SEA,CAR,CAR,GOAL,MISS,296.0,296.0,1.0,5.0,5.0,42.0,277.0,296.0,277.0,1,8,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0
20401,SEA,CAR,SEA,GOAL,HIT,1556.0,356.0,1.0,2.0,32.0,2.0,356.0,356.0,356.0,1,11,40,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20401,SEA,CAR,CAR,GOAL,MISS,2743.0,343.0,16.0,16.0,16.0,93.0,343.0,343.0,343.0,1,13,76,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20401,SEA,CAR,SEA,GOAL,MISS,3048.0,648.0,1.0,71.0,71.0,94.0,305.0,305.0,648.0,1,19,82,5,0,0,0,0,0,0,0,0,0,0,0,0,1
20401,SEA,CAR,SEA,GOAL,HIT,3303.0,903.0,1.0,39.0,39.0,123.0,255.0,560.0,255.0,1,26,89,6,0,0,0,1,0,0,0,0,0,0,0,0,1
20402,VAN,MIN,VAN,GOAL,BLOCK,517.0,517.0,10.0,13.0,94.0,13.0,517.0,517.0,517.0,1,15,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20402,VAN,MIN,MIN,GOAL,FAC,1676.0,476.0,16.0,100.0,100.0,172.0,476.0,476.0,476.0,1,10,43,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20402,VAN,MIN,VAN,GOAL,SHOT,2358.0,1158.0,1.0,1.0,246.0,1.0,682.0,682.0,1158.0,1,30,63,3,0,0,0,0,0,0,0,0,0,0,0,1,0
20402,VAN,MIN,MIN,GOAL,GIVE,2503.0,103.0,3.0,5.0,5.0,103.0,103.0,103.0,103.0,1,4,67,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20403,STL,WPG,STL,GOAL,SHOT,2284.0,1084.0,1.0,1.0,16.0,1.0,1084.0,1084.0,1084.0,1,33,61,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20403,STL,WPG,STL,GOAL,SHOT,2323.0,1123.0,3.0,3.0,55.0,3.0,39.0,1123.0,39.0,1,35,63,2,0,0,0,1,0,0,0,0,0,0,0,1,0
20403,STL,WPG,STL,GOAL,TAKE,2798.0,398.0,1.0,10.0,46.0,10.0,398.0,398.0,398.0,1,14,79,3,0,0,0,0,1,0,0,0,0,0,0,0,1
20403,STL,WPG,WPG,GOAL,GIVE,3345.0,945.0,1.0,2.0,2.0,129.0,547.0,945.0,547.0,1,35,100,4,0,0,0,0,0,1,0,0,0,0,0,0,1
